id,time,type,building,address,area,price,floor
0,2024/01/31,整層住家,電梯大樓,台北市大安區仁愛路四段,16.59,"51,999",6 / 9
1,2024/01/30,整層住家,電梯大樓,台北市士林區承德路四段,34.86,"43,899",4 / 10
2,2024/01/30,整層住家,電梯大樓,台北市中正區和平西路二段,21.2,"37,999",5 / 9
3,2024/01/29,獨立套房,電梯大樓,台北市大安區四維路,8,"18,800",6 / 7
4,2024/01/29,整層住家,電梯大樓,台北市中山區中山北路二段,42.27,"49,999",4 / 8
5,2024/01/29,整層住家,電梯大樓,台北市中山區合江街,73.16,"70,000",7 / 7
6,2024/01/29,整層住家,無電梯公寓,台北市南港區福德街,30,"23,000",2 / 5
7,2024/01/29,整層住家,電梯大樓,台北市萬華區長沙街二段,34,"29,000",8 / 11
8,2024/01/28,獨立套房,電梯大樓,台北市大安區仁愛路三段,6,"10,000",7 / 7
9,2024/01/27,整層住家,電梯大樓,台北市萬華區長沙街二段,34,"29,000",8 / 11
10,2024/01/26,整層住家,電梯大樓,台北市北投區明德路,26.5,"36,000",9 / 11
11,2024/01/26,整層住家,電梯大樓,台北市中正區南昌路二段,15.39,"29,999",2 / 12
12,2024/01/26,整層住家,電梯大樓,台北市萬華區環河南路二段,27.3,"45,888",22 / 24
13,2024/01/26,整層住家,電梯大樓,台北市大安區和平東路一段,25.28,"49,999",8 / 14
14,2024/01/24,整層住家,無電梯公寓,台北市北投區致遠一路一段,32.34,"32,000",3 / 5
15,2024/01/24,整層住家,無電梯公寓,台北市北投區中央南路一段,31,"31,000",2 / 5
16,2024/01/24,整層住家,電梯大樓,台北市北投區光明路,16,"19,900",8 / 12
17,2024/01/24,整層住家,無電梯公寓,台北市信義區忠孝東路五段,25,"35,000",3 / 4
18,2024/01/24,住辦,電梯大樓,台北市中山區復興北路,13,"25,000",5 / 16
19,2024/01/23,獨立套房,電梯大樓,台北市萬華區成都路,12.5,"25,000",11 / 14
20,2024/01/23,獨立套房,電梯大樓,台北市萬華區成都路,12.5,"25,000",11 / 14
21,2024/01/23,獨立套房,電梯大樓,台北市萬華區成都路,12.5,"25,000",11 / 14
22,2024/01/23,獨立套房,電梯大樓,台北市中山區建國北路一段,9.82,"24,998",5 / 13
23,2024/01/23,車位,,台北市中正區羅斯福路三段,5.4,"4,000",
24,2024/01/23,車位,,台北市大同區民生西路,6.85,"4,000",
25,2024/01/22,分租套房,透天厝,台北市北投區大同街,5,"10,000",2 / 3
26,2024/01/22,整層住家,電梯大樓,台北市南港區忠孝東路六段,27.68,"36,000",3 / 7
27,2024/01/22,整層住家,電梯大樓,台北市中山區南京西路,53.9,"76,999",15 / 15
28,2024/01/20,獨立套房,無電梯公寓,台北市北投區建民路,12,"17,000",1 / 4
29,2024/01/19,整層住家,電梯大樓,台北市北投區溫泉路,20.18,"19,000",10 / 12
30,2024/01/19,整層住家,電梯大樓,台北市北投區溫泉路,20.18,"19,000",10 / 12
31,2024/01/19,辦公,電梯大樓,台北市中山區林森北路,100,"125,000",6 / 13
32,2024/01/19,辦公,電梯大樓,台北市中山區林森北路,100,"125,000",6 / 13
33,2024/01/18,整層住家,無電梯公寓,台北市士林區文昌路,30,"25,000",3 / 4
34,2024/01/18,整層住家,無電梯公寓,台北市士林區文昌路,30,"25,000",3 / 4
35,2024/01/18,整層住家,電梯大樓,台北市北投區稻香路,36.9,"45,000",5 / 5
36,2024/01/18,整層住家,電梯大樓,台北市北投區稻香路,36.9,"45,000",5 / 5
37,2024/01/18,店面,電梯大樓,台北市文山區景興路,236,"195,000",2 / 18
38,2024/01/17,整層住家,電梯大樓,台北市大安區忠孝東路四段,41.38,"49,995",5 / 7
39,2024/01/17,辦公,電梯大樓,台北市信義區松德路,73.82,"150,000",20 / 30
40,2024/01/16,住辦,電梯大樓,台北市大安區仁愛路四段,31.24,"45,000",4 / 12
41,2024/01/16,住辦,電梯大樓,台北市大安區仁愛路四段,31.24,"45,000",4 / 12
42,2024/01/16,整層住家,電梯大樓,台北市內湖區成功路四段,75,"159,999",10 / 29
43,2024/01/16,住辦,電梯大樓,台北市中山區伊通街,47.05,"52,999",3 / 7
44,2024/01/16,整層住家,電梯大樓,台北市大安區忠孝東路三段,35.6,"50,000",7 / 7
45,2024/01/16,整層住家,電梯大樓,台北市萬華區長沙街二段,22.18,"47,999",8 / 15
46,2024/01/16,整層住家,電梯大樓,台北市文山區興隆路三段,45.79,"53,799",3 / 17
47,2024/01/16,辦公,無電梯公寓,台北市大安區和平東路三段,32,"39,999",2 / 4
48,2024/01/16,整層住家,電梯大樓,台北市大安區臥龍街,34.7,"44,999",3 / 14
49,2024/01/16,整層住家,無電梯公寓,台北市大安區敦化南路一段,28,"38,999",3 / 4
50,2024/01/16,整層住家,無電梯公寓,台北市內湖區民權東路六段,31,"39,800",2 / 5
51,2024/01/16,整層住家,電梯大樓,台北市大安區復興南路一段,25,"38,000",4 / 12
52,2024/01/16,整層住家,電梯大樓,台北市信義區松仁路,20.31,"37,998",5 / 9
53,2024/01/16,整層住家,電梯大樓,台北市大同區迪化街二段,19,"35,000",3 / 5
54,2024/01/16,整層住家,電梯大樓,台北市大安區敦化南路二段,23.04,"35,000",6 / 6
55,2024/01/16,整層住家,電梯大樓,台北市大安區敦化南路二段,23.04,"35,000",6 / 6
56,2024/01/16,整層住家,電梯大樓,台北市中山區合江街,19.81,"34,999",5 / 5
57,2024/01/16,獨立套房,電梯大樓,台北市大安區復興南路一段,7,"19,000",5 / 12
58,2024/01/16,獨立套房,電梯大樓,台北市大安區泰順街,7,"13,500",3 / 6
59,2024/01/16,獨立套房,電梯大樓,台北市大安區泰順街,7,"13,500",3 / 6
60,2024/01/16,獨立套房,電梯大樓,台北市大安區泰順街,7,"13,500",3 / 6
61,2024/01/16,獨立套房,電梯大樓,台北市大安區泰順街,7,"13,500",3 / 6
62,2024/01/16,辦公,電梯大樓,台北市北投區文林北路,105.91,"137,500",2 / 23
63,2024/01/15,整層住家,無電梯公寓,台北市信義區忠孝東路五段,45,"55,000",5 / 7
64,2024/01/15,整層住家,無電梯公寓,台北市信義區忠孝東路五段,45,"55,000",5 / 7
65,2024/01/15,整層住家,無電梯公寓,台北市信義區忠孝東路五段,45,"55,000",5 / 7
66,2024/01/15,辦公,無電梯公寓,台北市士林區德行東路,29.95,"39,500",1 / 5
67,2024/01/15,整層住家,電梯大樓,台北市北投區文林北路,59,"59,000",6 / 14
68,2024/01/15,整層住家,無電梯公寓,台北市內湖區東湖路,23.45,"31,500",2 / 5
69,2024/01/14,整層住家,無電梯公寓,台北市士林區承德路四段,32,"24,500",4 / 5
70,2024/01/12,雅房,電梯大樓,台北市松山區南京東路五段,3.7,"6,500",2 / 6
71,2024/01/12,雅房,電梯大樓,台北市松山區南京東路五段,3.7,"6,500",2 / 6
72,2024/01/10,整層住家,無電梯公寓,台北市中山區龍江路,20,"26,000",4 / 4
73,2024/01/10,整層住家,電梯大樓,台北市南港區經貿二路,25,"40,000",5 / 11
74,2024/01/10,辦公,電梯大樓,台北市萬華區開封街二段,26,"29,000",2 / 8
75,2024/01/10,店面,電梯大樓,台北市大同區昌吉街,62,"90,000",1 / 11
76,2024/01/09,分租套房,無電梯公寓,台北市大安區信義路四段,9,"20,000",5 / 5
77,2024/01/09,分租套房,無電梯公寓,台北市大安區信義路四段,9,"20,000",5 / 5
78,2024/01/09,整層住家,電梯大樓,台北市文山區興隆路三段,21.13,"42,000",9 / 10
79,2024/01/09,整層住家,電梯大樓,台北市士林區天母東路,178.67,"450,000",21 / 38
80,2024/01/09,整層住家,電梯大樓,台北市士林區天母東路,178.67,"450,000",21 / 38
81,2024/01/09,店面,電梯大樓,台北市中山區南京東路一段,108.78,"440,000",1 / 11
82,2024/01/09,整層住家,電梯大樓,台北市信義區松勇路,151.61,"399,999",8 / 22
83,2024/01/09,辦公,電梯大樓,台北市大安區敦化南路二段,91.37,"250,000",6 / 18
84,2024/01/09,整層住家,電梯大樓,台北市中正區羅斯福路三段,70.3,"180,000",8 / 22
85,2024/01/09,辦公,電梯大樓,台北市大安區敦化南路二段,87.06,"160,950",9 / 24
86,2024/01/09,整層住家,電梯大樓,台北市內湖區金湖路,60.88,"118,000",7 / 14
87,2024/01/09,住辦,電梯大樓,台北市信義區松德路,55,"100,000",3 / 30
88,2024/01/09,住辦,電梯大樓,台北市信義區松德路,55,"100,000",3 / 30
89,2024/01/09,住辦,電梯大樓,台北市信義區松德路,55,"100,000",3 / 30
90,2024/01/09,整層住家,電梯大樓,台北市大同區南京西路,50,"85,999",18 / 19
91,2024/01/09,整層住家,電梯大樓,台北市中山區民權東路二段,59.81,"104,999",9 / 12
92,2024/01/09,整層住家,電梯大樓,台北市大同區南京西路,49.97,"74,999",17 / 19
93,2024/01/09,整層住家,電梯大樓,台北市大同區南京西路,49.97,"74,999",17 / 19
94,2024/01/09,整層住家,電梯大樓,台北市中正區杭州南路一段,45.22,"75,000",11 / 12
95,2024/01/09,辦公,電梯大樓,台北市士林區中山北路六段,127.9,"150,000",3 / 7
96,2024/01/09,辦公,電梯大樓,台北市中山區南京東路二段,81.32,"155,800",20 / 20
97,2024/01/09,整層住家,電梯大樓,台北市信義區永吉路,22.92,"58,000",7 / 9
98,2024/01/09,整層住家,電梯大樓,台北市信義區信義路五段,26.31,"50,000",18 / 19
99,2024/01/09,辦公,電梯大樓,台北市松山區敦化北路,38.72,"50,000",10 / 12
100,2024/01/09,辦公,電梯大樓,台北市信義區基隆路二段,29.6,"35,000",3 / 12
101,2024/01/09,整層住家,電梯大樓,台北市中山區中山北路一段,35.33,"37,000",8 / 12
102,2024/01/09,辦公,電梯大樓,台北市信義區基隆路二段,112.11,"150,000",12 / 12
103,2024/01/09,獨立套房,電梯大樓,台北市大安區信義路四段,17.84,"29,999",8 / 12
104,2024/01/09,整層住家,電梯大樓,台北市信義區永吉路,39.09,"64,999",9 / 12
105,2024/01/09,辦公,電梯大樓,台北市中山區中山北路二段,33.6,"67,999",7 / 8
106,2024/01/09,整層住家,電梯大樓,台北市信義區松德路,64.79,"74,999",5 / 23
107,2024/01/09,整層住家,電梯大樓,台北市士林區華齡街,45,"54,999",3 / 7
108,2024/01/09,辦公,電梯大樓,台北市中正區杭州南路一段,34.94,"55,999",11 / 11
109,2024/01/09,辦公,電梯大樓,台北市大同區重慶北路三段,36,"80,000",2 / 13
110,2024/01/09,整層住家,電梯大樓,台北市大安區潮州街,17.36,"31,999",3 / 7
111,2024/01/09,辦公,電梯大樓,台北市中正區杭州南路一段,34.94,"55,999",11 / 11
112,2024/01/09,住辦,電梯大樓,台北市萬華區康定路,40.3,"42,999",2 / 15
113,2024/01/09,住辦,電梯大樓,台北市萬華區康定路,40.3,"42,999",2 / 15
114,2024/01/09,住辦,電梯大樓,台北市萬華區康定路,40.3,"42,999",2 / 15
115,2024/01/09,住辦,電梯大樓,台北市萬華區康定路,40.3,"42,999",2 / 15
116,2024/01/09,整層住家,電梯大樓,台北市信義區永吉路,33.58,"49,999",7 / 14
117,2024/01/09,整層住家,電梯大樓,台北市松山區南京東路五段,54.33,"56,000",5 / 12
118,2024/01/08,辦公,電梯大樓,台北市中山區松江路,53.5,"96,372",8 / 12
119,2024/01/08,辦公,電梯大樓,台北市中正區北平東路,102,"158,202",10 / 11
120,2024/01/08,店面,電梯大樓,台北市大同區延平北路二段,8.9,"29,000",1 / 7
121,2024/01/07,分租套房,無電梯公寓,台北市南港區南港路三段,5,"8,000",5 / 6
122,2024/01/05,辦公,電梯大樓,台北市中山區南京東路三段,2,"5,250",8 / 12
123,2024/01/05,辦公,電梯大樓,台北市中山區南京東路三段,4,"11,000",8 / 12
124,2024/01/04,整層住家,電梯大樓,台北市大安區安和路一段,17.23,"47,999",12 / 12
125,2024/01/04,店面,電梯大樓,台北市大同區昌吉街,62,"90,000",1 / 11
126,2024/01/03,整層住家,無電梯公寓,台北市士林區延平北路六段,25,"25,500",3 / 4
127,2024/01/02,整層住家,電梯大樓,台北市中山區林森北路,17.54,"27,000",10 / 14
128,2024/01/02,車位,,台北市中山區民權東路三段,3,"5,000",
129,2024/01/02,整層住家,電梯大樓,台北市北投區文林北路,59,"56,000",6 / 14
130,2024/01/02,整層住家,無電梯公寓,台北市萬華區環河南路二段,26,"25,000",5 / 5
131,2024/01/02,整層住家,電梯大樓,台北市大同區南京西路,49.9,"75,000",10 / 19
132,2024/01/02,辦公,電梯大樓,台北市大安區信義路三段,102.3,"229,999",7 / 11
133,2024/01/02,車位,,台北市北投區西安街二段,8.29,"5,000",
134,2023/12/31,分租套房,電梯大樓,台北市中正區羅斯福路二段,4,"8,500",10 / 11
135,2023/12/30,車位,,台北市大同區民權西路,5,"4,500",
136,2023/12/30,車位,,台北市松山區健康路,8,"4,000",
137,2023/12/30,獨立套房,無電梯公寓,台北市中正區南昌路一段,5,"8,500",1 / 1
138,2023/12/29,整層住家,電梯大樓,台北市士林區中山北路七段,53,"45,000",7 / 7
139,2023/12/29,分租套房,無電梯公寓,台北市北投區致遠一路二段,12,"14,000",5 / 5
140,2023/12/29,整層住家,無電梯公寓,台北市北投區建民路,25.2,"25,000",2 / 4
141,2023/12/29,整層住家,無電梯公寓,台北市大安區安居街,28,"35,000",1 / 5
142,2023/12/28,整層住家,電梯大樓,台北市中山區敬業二路,26.86,"46,999",10 / 10
143,2023/12/28,整層住家,電梯大樓,台北市大同區承德路三段,56.38,"66,999",8 / 12
144,2023/12/28,整層住家,無電梯公寓,台北市南港區忠孝東路六段,31,"33,000",2 / 4
145,2023/12/28,整層住家,電梯大樓,台北市中山區吉林路,12.98,"50,000",9 / 11
146,2023/12/28,整層住家,電梯大樓,台北市大安區仁愛路四段,16.59,"51,999",6 / 9
147,2023/12/27,整層住家,無電梯公寓,台北市北投區豐年路一段,26,"20,000",2 / 4
148,2023/12/27,整層住家,無電梯公寓,台北市北投區豐年路一段,26,"20,000",2 / 4
149,2023/12/27,分租套房,無電梯公寓,台北市大同區重慶北路二段,5,"12,500",4 / 4
150,2023/12/27,整層住家,電梯大樓,台北市中山區南京西路,45.11,"59,998",5 / 12
151,2023/12/27,整層住家,電梯大樓,台北市士林區中山北路七段,42.15,"44,999",5 / 7
152,2023/12/27,住辦,電梯大樓,台北市大安區忠孝東路四段,26.25,"61,999",12 / 12
153,2023/12/27,整層住家,電梯大樓,台北市中山區新生北路三段,22.34,"41,000",5 / 12
154,2023/12/27,整層住家,無電梯公寓,台北市中正區仁愛路二段,32,"34,000",3 / 4
155,2023/12/26,整層住家,無電梯公寓,台北市信義區福德街,22.52,"22,000",4 / 4
156,2023/12/26,辦公,電梯大樓,台北市中山區龍江路,23.7,"35,000",7 / 11
157,2023/12/26,辦公,電梯大樓,台北市中山區龍江路,23.7,"35,000",7 / 11
158,2023/12/26,辦公,電梯大樓,台北市中山區龍江路,23.7,"35,000",7 / 11
159,2023/12/26,辦公,電梯大樓,台北市中山區龍江路,23.7,"35,000",7 / 11
160,2023/12/26,辦公,電梯大樓,台北市中山區龍江路,23.7,"35,000",7 / 11
161,2023/12/26,辦公,電梯大樓,台北市中山區龍江路,23.7,"35,000",7 / 11
162,2023/12/26,住辦,電梯大樓,台北市松山區南京東路五段,20.3,"28,000",4 / 12
163,2023/12/26,辦公,電梯大樓,台北市中山區吉林路,49.7,"58,000",11 / 12
164,2023/12/26,辦公,電梯大樓,台北市大安區忠孝東路四段,52.2,"100,000",8 / 12
165,2023/12/25,整層住家,電梯大樓,台北市士林區士東路,47.93,"70,000",7 / 10
166,2023/12/25,整層住家,電梯大樓,台北市大同區市民大道一段,24.32,"54,800",13 / 18
167,2023/12/25,整層住家,電梯大樓,台北市大同區市民大道一段,24.32,"54,800",13 / 18
168,2023/12/25,整層住家,電梯大樓,台北市中正區延平南路,37.68,"39,900",2 / 7
169,2023/12/24,店面,透天厝,台北市士林區大東路,14,"50,000",1 / 4
170,2023/12/23,整層住家,無電梯公寓,台北市萬華區西園路二段,25,"16,500",4 / 5
171,2023/12/22,車位,,台北市中正區晉江街,3,"3,800",
172,2023/12/22,整層住家,電梯大樓,台北市大同區重慶北路三段,53.94,"41,499",4 / 6
173,2023/12/22,整層住家,電梯大樓,台北市大安區潮州街,18.87,"35,199",4 / 7
174,2023/12/22,獨立套房,電梯大樓,台北市中正區漢口街一段,18.99,"26,299",7 / 13
175,2023/12/20,店面,電梯大樓,台北市士林區福港街,52.2,"70,000",1 / 8
176,2023/12/20,整層住家,電梯大樓,台北市士林區文昌路,30,"36,500",5 / 7
177,2023/12/20,辦公,電梯大樓,台北市中山區中山北路一段,35.3,"37,000",8 / 12
178,2023/12/20,辦公,電梯大樓,台北市中正區杭州南路一段,34.9,"56,000",11 / 11
179,2023/12/20,整層住家,電梯大樓,台北市信義區松德路,63.08,"122,699",9 / 13
180,2023/12/19,雅房,電梯大樓,台北市內湖區康寧路三段,5,"6,000",7 / 8
181,2023/12/19,整層住家,無電梯公寓,台北市北投區立農街二段,30.17,"25,000",4 / 4
182,2023/12/18,整層住家,無電梯公寓,台北市中正區厦門街,20,"20,000",4 / 4
183,2023/12/17,獨立套房,電梯大樓,台北市中山區中山北路二段,11.23,"22,000",3 / 14
